ID,event,id,t,t_diff,t_end,t_end_recv,t_start
ium5zq31t,SOCKET_BEFORE_RECV_EPR,ium5zq31t,24.765922,,,,
ium5zq31t,RECV_ENTER,ium5zq31t,24.798604,,,,
ium5zq31t,RECV_EPR_START,ium5zq31t,24.798591,,,,
ium5zq31t,ReceiveEPR,ium5zq31t,,0.053574,24.852165,,24.798591
ium5zq31t,RECV_EPR_START_BEFORE_CALCS,ium5zq31t,24.892506,,,,
ium5zq31t,RECV_BEFORE_MONITOR,ium5zq31t,24.910824,,,,
ium5zq31t,RECV_BEFORE_UPDATE,ium5zq31t,24.960658,,,,
ium5zq31t,RECV_BEFORE_NOTIFY,ium5zq31t,25.07141,,,,
ium5zq31t,EPR_TOTAL,ium5zq31t,25.097785,,,,
ium5zq31t,RECV_TOTAL_no_plots,ium5zq31t,,0.44475700000000273,,25.243348,24.798591
ium5zq31t,RECV_TOTAL_EPR_FINAL,ium5zq31t,,1.4396379999999986,,24.910764,23.471126
ium5zq31t,RECV_TOTAL,ium5zq31t,,0.4762810000000002,,25.274872,24.798591
ium5zq31t,SOCKET_AFTER_RECV_EPR,ium5zq31t,25.282858,,,,
ium5zq31t,SOCKET_AFTER_SEND_RECV_EPR,ium5zq31t,25.283596,,,,
None,RECEIVING,None,,0.00918199999978242,7653.042538,,7653.033356
bn1jl4he8,ORDER_RECEIVE,bn1jl4he8,,,,,7762.258885
gg3tszct6,ORDER_RECEIVE,gg3tszct6,,,,,7762.259015
gg3tszct6,ORDER_RECV_STARTING,gg3tszct6,,,,,7762.262911
bn1jl4he8,ORDER_RECV_STARTING,bn1jl4he8,,,,,7762.263217
bn1jl4he8,CreateEPR_backend,bn1jl4he8,,0.021017,22.299211,,22.278194
bn1jl4he8,CreateEPR_notify,bn1jl4he8,,0.000478,22.299918,,22.29944
bn1jl4he8,SENDING,bn1jl4he8,,,,,7762.299998
bn1jl4he8,CreateEPR_total,bn1jl4he8,,0.024645,22.300074,,22.275429
gg3tszct6,CreateEPR_backend,gg3tszct6,,0.017615,22.300657,,22.283042
bn1jl4he8,ORDER_RECV_EXECUTING_AFTER_FOUND,bn1jl4he8,,,,,7762.300698
gg3tszct6,CreateEPR_notify,gg3tszct6,,0.000333,22.301135,,22.300802
gg3tszct6,SENDING,gg3tszct6,,,,,7762.30119
gg3tszct6,CreateEPR_total,gg3tszct6,,0.018489,22.30128,,22.282791
gg3tszct6,ORDER_RECV_EXECUTING_AFTER_FOUND,gg3tszct6,,,,,7762.301977
bn1jl4he8,SOCKET_BEFORE_RECV_EPR,bn1jl4he8,22.314041,,,,
bn1jl4he8,RECV_ENTER,bn1jl4he8,22.320454,,,,
bn1jl4he8,RECV_EPR_START,bn1jl4he8,22.320437,,,,
gg3tszct6,SOCKET_BEFORE_RECV_EPR,gg3tszct6,22.325803,,,,
gg3tszct6,RECV_ENTER,gg3tszct6,22.32693,,,,
bn1jl4he8,ReceiveEPR,bn1jl4he8,,0.006143,22.32658,,22.320437
gg3tszct6,RECV_EPR_START,gg3tszct6,22.326886,,,,
bn1jl4he8,RECV_EPR_START_BEFORE_CALCS,bn1jl4he8,22.328147,,,,
bn1jl4he8,RECV_BEFORE_MONITOR,bn1jl4he8,22.328542,,,,
bn1jl4he8,RECV_BEFORE_UPDATE,bn1jl4he8,22.329155,,,,
bn1jl4he8,RECV_BEFORE_NOTIFY,bn1jl4he8,22.329509,,,,
bn1jl4he8,EPR_TOTAL,bn1jl4he8,22.329612,,,,
gg3tszct6,ReceiveEPR,gg3tszct6,,0.003721,22.330607,,22.326886
gg3tszct6,RECV_EPR_START_BEFORE_CALCS,gg3tszct6,22.330874,,,,
gg3tszct6,RECV_BEFORE_MONITOR,gg3tszct6,22.331081,,,,
gg3tszct6,RECV_BEFORE_UPDATE,gg3tszct6,22.331857,,,,
gg3tszct6,RECV_BEFORE_NOTIFY,gg3tszct6,22.332667,,,,
gg3tszct6,EPR_TOTAL,gg3tszct6,22.333024,,,,
bn1jl4he8,RECV_TOTAL_no_plots,bn1jl4he8,,0.027697000000003413,,22.348134,22.320437
bn1jl4he8,RECV_TOTAL_EPR_FINAL,bn1jl4he8,,0.028988999999999265,,22.328422,22.299433
bn1jl4he8,RECV_TOTAL,bn1jl4he8,,0.028711000000001263,,22.349148,22.320437
gg3tszct6,RECV_TOTAL_no_plots,gg3tszct6,,0.029353000000000407,,22.356239,22.326886
bn1jl4he8,SOCKET_AFTER_RECV_EPR,bn1jl4he8,22.360491,,,,
gg3tszct6,RECV_TOTAL_EPR_FINAL,gg3tszct6,,0.03020700000000076,,22.331003,22.300796
bn1jl4he8,SOCKET_AFTER_SEND_RECV_EPR,bn1jl4he8,22.36296,,,,
gg3tszct6,RECV_TOTAL,gg3tszct6,,0.037460000000002935,,22.364346,22.326886
gg3tszct6,SOCKET_AFTER_RECV_EPR,gg3tszct6,22.389579,,,,
gg3tszct6,SOCKET_AFTER_SEND_RECV_EPR,gg3tszct6,22.39208,,,,
4tqw04aos,ORDER_RECEIVE,4tqw04aos,,,,,8566.86434
8o3jz2ufw,ORDER_RECEIVE,8o3jz2ufw,,,,,8566.864241
4tqw04aos,ORDER_RECV_STARTING,4tqw04aos,,,,,8566.874232
8o3jz2ufw,ORDER_RECV_STARTING,8o3jz2ufw,,,,,8566.87431
8o3jz2ufw,CreateEPR_backend,8o3jz2ufw,,0.017069,46.907282,,46.890213
8o3jz2ufw,CreateEPR_notify,8o3jz2ufw,,0.000552,46.908067,,46.907515
8o3jz2ufw,SENDING,8o3jz2ufw,,,,,8566.908149
8o3jz2ufw,CreateEPR_total,8o3jz2ufw,,0.021005,46.90825,,46.887245
4tqw04aos,CreateEPR_backend,4tqw04aos,,0.017728,46.908671,,46.890943
4tqw04aos,CreateEPR_notify,4tqw04aos,,0.000375,46.909151,,46.908776
4tqw04aos,CreateEPR_total,4tqw04aos,,0.018528,46.909283,,46.890755
4tqw04aos,SENDING,4tqw04aos,,,,,8566.909311
8o3jz2ufw,ORDER_RECV_EXECUTING_AFTER_FOUND,8o3jz2ufw,,,,,8566.909293
4tqw04aos,ORDER_RECV_EXECUTING_AFTER_FOUND,4tqw04aos,,,,,8566.911141
8o3jz2ufw,SOCKET_BEFORE_RECV_EPR,8o3jz2ufw,46.92629,,,,
8o3jz2ufw,RECV_ENTER,8o3jz2ufw,46.927014,,,,
8o3jz2ufw,RECV_EPR_START,8o3jz2ufw,46.927004,,,,
4tqw04aos,SOCKET_BEFORE_RECV_EPR,4tqw04aos,46.931785,,,,
8o3jz2ufw,ReceiveEPR,8o3jz2ufw,,0.004032,46.931036,,46.927004
4tqw04aos,RECV_ENTER,4tqw04aos,46.932012,,,,
8o3jz2ufw,RECV_EPR_START_BEFORE_CALCS,8o3jz2ufw,46.932134,,,,
8o3jz2ufw,RECV_BEFORE_MONITOR,8o3jz2ufw,46.932362,,,,
4tqw04aos,RECV_EPR_START,4tqw04aos,46.932007,,,,
8o3jz2ufw,RECV_BEFORE_UPDATE,8o3jz2ufw,46.933105,,,,
8o3jz2ufw,RECV_BEFORE_NOTIFY,8o3jz2ufw,46.934094,,,,
8o3jz2ufw,EPR_TOTAL,8o3jz2ufw,46.934847,,,,
4tqw04aos,ReceiveEPR,4tqw04aos,,0.004896,46.936903,,46.932007
4tqw04aos,RECV_EPR_START_BEFORE_CALCS,4tqw04aos,46.937084,,,,
4tqw04aos,RECV_BEFORE_MONITOR,4tqw04aos,46.937217,,,,
4tqw04aos,RECV_BEFORE_UPDATE,4tqw04aos,46.937848,,,,
4tqw04aos,RECV_BEFORE_NOTIFY,4tqw04aos,46.938091,,,,
4tqw04aos,EPR_TOTAL,4tqw04aos,46.938236,,,,
8o3jz2ufw,RECV_TOTAL_no_plots,8o3jz2ufw,,0.022377000000005864,,46.949381,46.927004
8o3jz2ufw,RECV_TOTAL_EPR_FINAL,8o3jz2ufw,,0.024805000000000632,,46.932311,46.907506
4tqw04aos,RECV_TOTAL_no_plots,4tqw04aos,,0.026882000000000517,,46.958889,46.932007
8o3jz2ufw,RECV_TOTAL,8o3jz2ufw,,0.030168000000003303,,46.957172,46.927004
4tqw04aos,RECV_TOTAL_EPR_FINAL,4tqw04aos,,0.02837300000000198,,46.937144,46.908771
8o3jz2ufw,SOCKET_AFTER_RECV_EPR,8o3jz2ufw,46.967337,,,,
4tqw04aos,RECV_TOTAL,4tqw04aos,,0.03614800000000429,,46.968155,46.932007
8o3jz2ufw,SOCKET_AFTER_SEND_RECV_EPR,8o3jz2ufw,46.97864,,,,
4tqw04aos,SOCKET_AFTER_RECV_EPR,4tqw04aos,46.978262,,,,
4tqw04aos,SOCKET_AFTER_SEND_RECV_EPR,4tqw04aos,46.98713,,,,
6tsrdqz27,ORDER_RECEIVE,6tsrdqz27,,,,,8588.454901
o6mhmmw27,ORDER_RECEIVE,o6mhmmw27,,,,,8588.455165
6tsrdqz27,ORDER_RECV_STARTING,6tsrdqz27,,,,,8588.462367
o6mhmmw27,ORDER_RECV_STARTING,o6mhmmw27,,,,,8588.464691
o6mhmmw27,CreateEPR_backend,o6mhmmw27,,0.014305,8.491873,,8.477568
o6mhmmw27,CreateEPR_notify,o6mhmmw27,,0.000417,8.492531,,8.492114
o6mhmmw27,SENDING,o6mhmmw27,,,,,8588.49261
6tsrdqz27,CreateEPR_backend,6tsrdqz27,,0.013928,8.492593,,8.478665
o6mhmmw27,CreateEPR_total,o6mhmmw27,,0.015234,8.492697,,8.477463
6tsrdqz27,CreateEPR_notify,6tsrdqz27,,0.000426,8.493149,,8.492723
6tsrdqz27,CreateEPR_total,6tsrdqz27,,0.014819,8.493329,,8.47851
6tsrdqz27,SENDING,6tsrdqz27,,,,,8588.493861
6tsrdqz27,ORDER_RECV_EXECUTING_AFTER_FOUND,6tsrdqz27,,,,,8588.494091
o6mhmmw27,ORDER_RECV_EXECUTING_AFTER_FOUND,o6mhmmw27,,,,,8588.494519
6tsrdqz27,SOCKET_BEFORE_RECV_EPR,6tsrdqz27,8.511348,,,,
6tsrdqz27,RECV_ENTER,6tsrdqz27,8.512562,,,,
6tsrdqz27,RECV_EPR_START,6tsrdqz27,8.512543,,,,
o6mhmmw27,SOCKET_BEFORE_RECV_EPR,o6mhmmw27,8.517718,,,,
6tsrdqz27,RECV_BEFORE_UPDATE,6tsrdqz27,8.518052,,,,
o6mhmmw27,RECV_ENTER,o6mhmmw27,8.523183,,,,
6tsrdqz27,RECV_BEFORE_NOTIFY,6tsrdqz27,8.52342,,,,
6tsrdqz27,EPR_TOTAL,6tsrdqz27,8.524655,,,,
o6mhmmw27,RECV_EPR_START,o6mhmmw27,8.523164,,,,
o6mhmmw27,ReceiveEPR,o6mhmmw27,,0.003027,8.526191,,8.523164
o6mhmmw27,RECV_EPR_START_BEFORE_CALCS,o6mhmmw27,8.52682,,,,
o6mhmmw27,RECV_BEFORE_MONITOR,o6mhmmw27,8.527382,,,,
o6mhmmw27,RECV_BEFORE_UPDATE,o6mhmmw27,8.528582,,,,
o6mhmmw27,RECV_BEFORE_NOTIFY,o6mhmmw27,8.540626,,,,
o6mhmmw27,EPR_TOTAL,o6mhmmw27,8.54115,,,,
6tsrdqz27,RECV_TOTAL_no_plots,6tsrdqz27,,0.03169199999999961,,8.544235,8.512543
6tsrdqz27,RECV_TOTAL_EPR_FINAL,6tsrdqz27,,None,,None,8.492717
6tsrdqz27,RECV_TOTAL,6tsrdqz27,,0.03323199999999993,,8.545775,8.512543
6tsrdqz27,SOCKET_AFTER_RECV_EPR,6tsrdqz27,8.562519,,,,
6tsrdqz27,SOCKET_AFTER_SEND_RECV_EPR,6tsrdqz27,8.570144,,,,
o6mhmmw27,RECV_TOTAL_no_plots,o6mhmmw27,,0.0474060000000005,,8.57057,8.523164
o6mhmmw27,RECV_TOTAL_EPR_FINAL,o6mhmmw27,,0.035021999999999665,,8.527128,8.492106
o6mhmmw27,RECV_TOTAL,o6mhmmw27,,0.050856000000001345,,8.57402,8.523164
o6mhmmw27,SOCKET_AFTER_RECV_EPR,o6mhmmw27,8.580299,,,,
o6mhmmw27,SOCKET_AFTER_SEND_RECV_EPR,o6mhmmw27,8.590583,,,,
zclnhx6tv,ORDER_RECEIVE,zclnhx6tv,,,,,8594.959505
kczoz6n46,ORDER_RECEIVE,kczoz6n46,,,,,8594.959587
zclnhx6tv,ORDER_RECV_STARTING,zclnhx6tv,,,,,8594.967145
kczoz6n46,ORDER_RECV_STARTING,kczoz6n46,,,,,8594.97172
zclnhx6tv,CreateEPR_backend,zclnhx6tv,,0.014878,14.992583,,14.977705
zclnhx6tv,SENDING,zclnhx6tv,,,,,8594.993505
zclnhx6tv,CreateEPR_notify,zclnhx6tv,,0.005229,14.998122,,14.992893
zclnhx6tv,CreateEPR_total,zclnhx6tv,,0.021231,14.998705,,14.977474
kczoz6n46,CreateEPR_backend,kczoz6n46,,0.017062,15.000336,,14.983274
zclnhx6tv,ORDER_RECV_EXECUTING_AFTER_FOUND,zclnhx6tv,,,,,8595.000525
kczoz6n46,SENDING,kczoz6n46,,,,,8595.000982
kczoz6n46,CreateEPR_notify,kczoz6n46,,0.000554,15.001056,,15.000502
kczoz6n46,CreateEPR_total,kczoz6n46,,0.018285,15.001172,,14.982887
kczoz6n46,ORDER_RECV_EXECUTING_AFTER_FOUND,kczoz6n46,,,,,8595.002439
zclnhx6tv,SOCKET_BEFORE_RECV_EPR,zclnhx6tv,15.022781,,,,
kczoz6n46,SOCKET_BEFORE_RECV_EPR,kczoz6n46,15.02119,,,,
zclnhx6tv,RECV_ENTER,zclnhx6tv,15.023023,,,,
zclnhx6tv,RECV_EPR_START,zclnhx6tv,15.023014,,,,
kczoz6n46,RECV_ENTER,kczoz6n46,15.023746,,,,
zclnhx6tv,ReceiveEPR,zclnhx6tv,,0.001702,15.024716,,15.023014
kczoz6n46,RECV_EPR_START,kczoz6n46,15.023736,,,,
kczoz6n46,ReceiveEPR,kczoz6n46,,0.002188,15.025924,,15.023736
kczoz6n46,RECV_EPR_START_BEFORE_CALCS,kczoz6n46,15.026048,,,,
kczoz6n46,RECV_BEFORE_MONITOR,kczoz6n46,15.02617,,,,
zclnhx6tv,RECV_EPR_START_BEFORE_CALCS,zclnhx6tv,15.025536,,,,
zclnhx6tv,RECV_BEFORE_MONITOR,zclnhx6tv,15.026502,,,,
zclnhx6tv,RECV_BEFORE_UPDATE,zclnhx6tv,15.027316,,,,
kczoz6n46,RECV_BEFORE_UPDATE,kczoz6n46,15.027513,,,,
zclnhx6tv,RECV_BEFORE_NOTIFY,zclnhx6tv,15.027895,,,,
kczoz6n46,RECV_BEFORE_NOTIFY,kczoz6n46,15.028676,,,,
zclnhx6tv,EPR_TOTAL,zclnhx6tv,15.028793,,,,
kczoz6n46,EPR_TOTAL,kczoz6n46,15.029058,,,,
zclnhx6tv,RECV_TOTAL_no_plots,zclnhx6tv,,0.01948900000000009,,15.042503,15.023014
kczoz6n46,RECV_TOTAL_no_plots,kczoz6n46,,0.019001000000001156,,15.042737,15.023736
zclnhx6tv,RECV_TOTAL_EPR_FINAL,zclnhx6tv,,0.03355799999999931,,15.026399,14.992841
kczoz6n46,RECV_TOTAL_EPR_FINAL,kczoz6n46,,0.025627999999999318,,15.026124,15.000496
zclnhx6tv,RECV_TOTAL,zclnhx6tv,,0.020829000000000875,,15.043843,15.023014
kczoz6n46,RECV_TOTAL,kczoz6n46,,0.032564999999999955,,15.056301,15.023736
zclnhx6tv,SOCKET_AFTER_RECV_EPR,zclnhx6tv,15.056033,,,,
zclnhx6tv,SOCKET_AFTER_SEND_RECV_EPR,zclnhx6tv,15.079365,,,,
kczoz6n46,SOCKET_AFTER_RECV_EPR,kczoz6n46,15.073264,,,,
kczoz6n46,SOCKET_AFTER_SEND_RECV_EPR,kczoz6n46,15.082655,,,,
0dfsjy3gv,ORDER_RECEIVE,0dfsjy3gv,,,,,9724.296054
fjf5pzfn1,ORDER_RECEIVE,fjf5pzfn1,,,,,9724.296242
0dfsjy3gv,ORDER_RECV_STARTING,0dfsjy3gv,,,,,9724.309026
fjf5pzfn1,ORDER_RECV_STARTING,fjf5pzfn1,,,,,9724.314062
0dfsjy3gv,CreateEPR_backend,0dfsjy3gv,,0.024841,4.347385,,4.322544
0dfsjy3gv,SENDING,0dfsjy3gv,,,,,9724.348356
0dfsjy3gv,CreateEPR_notify,0dfsjy3gv,,0.00054,4.348365,,4.347825
0dfsjy3gv,CreateEPR_total,0dfsjy3gv,,0.026225,4.348497,,4.322272
0dfsjy3gv,ORDER_RECV_EXECUTING_AFTER_FOUND,0dfsjy3gv,,,,,9724.348805
fjf5pzfn1,CreateEPR_backend,fjf5pzfn1,,0.024865,4.34921,,4.324345
fjf5pzfn1,SENDING,fjf5pzfn1,,,,,9724.349909
fjf5pzfn1,CreateEPR_notify,fjf5pzfn1,,0.000534,4.349915,,4.349381
fjf5pzfn1,CreateEPR_total,fjf5pzfn1,,0.025916,4.350029,,4.324113
fjf5pzfn1,ORDER_RECV_EXECUTING_AFTER_FOUND,fjf5pzfn1,,,,,9724.350239
0dfsjy3gv,SOCKET_BEFORE_RECV_EPR,0dfsjy3gv,4.370154,,,,
0dfsjy3gv,RECV_ENTER,0dfsjy3gv,4.370657,,,,
0dfsjy3gv,RECV_EPR_START,0dfsjy3gv,4.370643,,,,
0dfsjy3gv,RECV_BEFORE_UPDATE,0dfsjy3gv,4.372178,,,,
0dfsjy3gv,RECV_BEFORE_NOTIFY,0dfsjy3gv,4.372382,,,,
0dfsjy3gv,EPR_TOTAL,0dfsjy3gv,4.372465,,,,
fjf5pzfn1,SOCKET_BEFORE_RECV_EPR,fjf5pzfn1,4.376335,,,,
fjf5pzfn1,RECV_ENTER,fjf5pzfn1,4.377055,,,,
fjf5pzfn1,RECV_EPR_START,fjf5pzfn1,4.377039,,,,
fjf5pzfn1,RECV_BEFORE_UPDATE,fjf5pzfn1,4.37836,,,,
fjf5pzfn1,RECV_BEFORE_NOTIFY,fjf5pzfn1,4.378622,,,,
fjf5pzfn1,EPR_TOTAL,fjf5pzfn1,4.378769,,,,
0dfsjy3gv,RECV_TOTAL_no_plots,0dfsjy3gv,,0.024331000000000103,,4.394974,4.370643
fjf5pzfn1,RECV_TOTAL_no_plots,fjf5pzfn1,,0.01811399999999974,,4.395153,4.377039
0dfsjy3gv,RECV_TOTAL_EPR_FINAL,0dfsjy3gv,,None,,None,4.347816
fjf5pzfn1,RECV_TOTAL_EPR_FINAL,fjf5pzfn1,,None,,None,4.349374
fjf5pzfn1,RECV_TOTAL,fjf5pzfn1,,0.019879999999999676,,4.396919,4.377039
0dfsjy3gv,RECV_TOTAL,0dfsjy3gv,,0.025633000000000017,,4.396276,4.370643
fjf5pzfn1,SOCKET_AFTER_RECV_EPR,fjf5pzfn1,4.431656,,,,
0dfsjy3gv,SOCKET_AFTER_RECV_EPR,0dfsjy3gv,4.431807,,,,
0dfsjy3gv,SOCKET_AFTER_SEND_RECV_EPR,0dfsjy3gv,4.443045,,,,
fjf5pzfn1,SOCKET_AFTER_SEND_RECV_EPR,fjf5pzfn1,4.441332,,,,
ul3rsyvrf,ORDER_RECEIVE,ul3rsyvrf,,,,,9821.909607
689a1zmj9,ORDER_RECEIVE,689a1zmj9,,,,,9821.909753
ul3rsyvrf,ORDER_RECV_STARTING,ul3rsyvrf,,,,,9821.945705
689a1zmj9,ORDER_RECV_STARTING,689a1zmj9,,,,,9821.94652
689a1zmj9,CreateEPR_backend,689a1zmj9,,0.019653,41.956794,,41.937141
689a1zmj9,SENDING,689a1zmj9,,,,,9821.957379
689a1zmj9,CreateEPR_notify,689a1zmj9,,0.000556,41.957533,,41.956977
689a1zmj9,CreateEPR_total,689a1zmj9,,0.021063,41.95769,,41.936627
689a1zmj9,ORDER_RECV_EXECUTING_AFTER_FOUND,689a1zmj9,,,,,9821.959162
ul3rsyvrf,CreateEPR_backend,ul3rsyvrf,,0.015578,41.95914,,41.943562
ul3rsyvrf,SENDING,ul3rsyvrf,,,,,9821.959655
ul3rsyvrf,CreateEPR_notify,ul3rsyvrf,,0.000402,41.959657,,41.959255
ul3rsyvrf,CreateEPR_total,ul3rsyvrf,,0.016284,41.959781,,41.943497
ul3rsyvrf,ORDER_RECV_EXECUTING_AFTER_FOUND,ul3rsyvrf,,,,,9821.960942
689a1zmj9,SOCKET_BEFORE_RECV_EPR,689a1zmj9,41.977032,,,,
689a1zmj9,RECV_ENTER,689a1zmj9,41.977442,,,,
689a1zmj9,RECV_EPR_START,689a1zmj9,41.977429,,,,
ul3rsyvrf,SOCKET_BEFORE_RECV_EPR,ul3rsyvrf,41.982915,,,,
689a1zmj9,ReceiveEPR,689a1zmj9,,0.002087,41.979516,,41.977429
689a1zmj9,RECV_EPR_START_BEFORE_CALCS,689a1zmj9,41.98326,,,,
ul3rsyvrf,RECV_ENTER,ul3rsyvrf,41.983406,,,,
ul3rsyvrf,RECV_EPR_START,ul3rsyvrf,41.983399,,,,
689a1zmj9,RECV_BEFORE_MONITOR,689a1zmj9,41.983629,,,,
689a1zmj9,RECV_BEFORE_UPDATE,689a1zmj9,41.985237,,,,
ul3rsyvrf,ReceiveEPR,ul3rsyvrf,,0.00233,41.985729,,41.983399
689a1zmj9,RECV_BEFORE_NOTIFY,689a1zmj9,41.986356,,,,
ul3rsyvrf,RECV_EPR_START_BEFORE_CALCS,ul3rsyvrf,41.986761,,,,
ul3rsyvrf,RECV_BEFORE_MONITOR,ul3rsyvrf,41.987498,,,,
689a1zmj9,EPR_TOTAL,689a1zmj9,41.987608,,,,
ul3rsyvrf,RECV_BEFORE_UPDATE,ul3rsyvrf,41.98962,,,,
ul3rsyvrf,RECV_BEFORE_NOTIFY,ul3rsyvrf,41.990048,,,,
ul3rsyvrf,EPR_TOTAL,ul3rsyvrf,41.990146,,,,
689a1zmj9,RECV_TOTAL_no_plots,689a1zmj9,,0.025959999999997763,,42.003389,41.977429
689a1zmj9,RECV_TOTAL_EPR_FINAL,689a1zmj9,,0.02659999999999485,,41.983571,41.956971
689a1zmj9,RECV_TOTAL,689a1zmj9,,0.03212899999999763,,42.009558,41.977429
ul3rsyvrf,RECV_TOTAL_no_plots,ul3rsyvrf,,0.040728999999998905,,42.024128,41.983399
689a1zmj9,SOCKET_AFTER_RECV_EPR,689a1zmj9,42.023986,,,,
ul3rsyvrf,RECV_TOTAL_EPR_FINAL,ul3rsyvrf,,0.02813600000000349,,41.987388,41.959252
ul3rsyvrf,RECV_TOTAL,ul3rsyvrf,,0.04562800000000067,,42.029027,41.983399
689a1zmj9,SOCKET_AFTER_SEND_RECV_EPR,689a1zmj9,42.027546,,,,
ul3rsyvrf,SOCKET_AFTER_RECV_EPR,ul3rsyvrf,42.04606,,,,
ul3rsyvrf,SOCKET_AFTER_SEND_RECV_EPR,ul3rsyvrf,42.054353,,,,
vi92i8q62,ORDER_RECEIVE,vi92i8q62,,,,,9826.155924
8qtdv8nap,ORDER_RECEIVE,8qtdv8nap,,,,,9826.156419
8qtdv8nap,ORDER_RECV_STARTING,8qtdv8nap,,,,,9826.172993
vi92i8q62,ORDER_RECV_STARTING,vi92i8q62,,,,,9826.173447
vi92i8q62,CreateEPR_backend,vi92i8q62,,0.035538,46.217183,,46.181645
vi92i8q62,SENDING,vi92i8q62,,,,,9826.217853
vi92i8q62,CreateEPR_notify,vi92i8q62,,0.000533,46.217851,,46.217318
vi92i8q62,CreateEPR_total,vi92i8q62,,0.037651,46.217981,,46.18033
vi92i8q62,ORDER_RECV_EXECUTING_AFTER_FOUND,vi92i8q62,,,,,9826.218849
8qtdv8nap,CreateEPR_backend,8qtdv8nap,,0.029987,46.22022,,46.190233
8qtdv8nap,SENDING,8qtdv8nap,,,,,9826.220791
8qtdv8nap,CreateEPR_notify,8qtdv8nap,,0.000399,46.220772,,46.220373
8qtdv8nap,CreateEPR_total,8qtdv8nap,,0.030888,46.220898,,46.19001
8qtdv8nap,ORDER_RECV_EXECUTING_AFTER_FOUND,8qtdv8nap,,,,,9826.221355
vi92i8q62,SOCKET_BEFORE_RECV_EPR,vi92i8q62,46.238682,,,,
vi92i8q62,RECV_ENTER,vi92i8q62,46.239344,,,,
vi92i8q62,RECV_EPR_START,vi92i8q62,46.239336,,,,
vi92i8q62,ReceiveEPR,vi92i8q62,,0.002102,46.241438,,46.239336
vi92i8q62,RECV_EPR_START_BEFORE_CALCS,vi92i8q62,46.241632,,,,
vi92i8q62,RECV_BEFORE_MONITOR,vi92i8q62,46.241844,,,,
8qtdv8nap,SOCKET_BEFORE_RECV_EPR,8qtdv8nap,46.245968,,,,
vi92i8q62,RECV_BEFORE_UPDATE,vi92i8q62,46.246399,,,,
8qtdv8nap,RECV_ENTER,8qtdv8nap,46.247219,,,,
vi92i8q62,RECV_BEFORE_NOTIFY,vi92i8q62,46.247647,,,,
8qtdv8nap,RECV_EPR_START,8qtdv8nap,46.247208,,,,
vi92i8q62,EPR_TOTAL,vi92i8q62,46.247889,,,,
8qtdv8nap,ReceiveEPR,8qtdv8nap,,0.002176,46.249384,,46.247208
8qtdv8nap,RECV_EPR_START_BEFORE_CALCS,8qtdv8nap,46.249955,,,,
8qtdv8nap,RECV_BEFORE_MONITOR,8qtdv8nap,46.250871,,,,
8qtdv8nap,RECV_BEFORE_UPDATE,8qtdv8nap,46.251896,,,,
8qtdv8nap,RECV_BEFORE_NOTIFY,8qtdv8nap,46.252401,,,,
8qtdv8nap,EPR_TOTAL,8qtdv8nap,46.252788,,,,
