ID,event,id,t,t_diff,t_end,t_end_recv,t_start
e6vz5cfji,ORDER_RECEIVE,e6vz5cfji,,,,,32:08.815423
x6hz86a4g,ORDER_RECV_STARTING,x6hz86a4g,,,,,32:08.820111
e6vz5cfji,CreateEPR_backend,e6vz5cfji,,0.008124,45:43.221669,,45:43.213545
e6vz5cfji,CreateEPR_notify,e6vz5cfji,,0.000152,45:43.221962,,45:43.221810
e6vz5cfji,CreateEPR_total,e6vz5cfji,,0.00851,45:43.222039,,45:43.213529
e6vz5cfji,SENDING,e6vz5cfji,,,,,32:08.828801
x6hz86a4g,CreateEPR_backend,x6hz86a4g,,0.010342,45:43.225904,,45:43.215562
x6hz86a4g,CreateEPR_notify,x6hz86a4g,,0.000344,45:43.226440,,45:43.226096
x6hz86a4g,CreateEPR_total,x6hz86a4g,,0.011044,45:43.226554,,45:43.215510
x6hz86a4g,SENDING,x6hz86a4g,,,,,32:08.833227
x6hz86a4g,ORDER_RECV_EXECUTING_AFTER_FOUND,x6hz86a4g,,,,,32:08.835233
x6hz86a4g,SOCKET_BEFORE_RECV_EPR,x6hz86a4g,45:43.234730,,,,
x6hz86a4g,RECV_ENTER,x6hz86a4g,45:43.234856,,,,
x6hz86a4g,RECV_EPR_START,x6hz86a4g,45:43.234852,,,,
x6hz86a4g,ReceiveEPR,x6hz86a4g,,0.001512,45:43.236364,,45:43.234852
x6hz86a4g,RECV_EPR_START_BEFORE_CALCS,x6hz86a4g,45:43.236485,,,,
x6hz86a4g,RECV_BEFORE_MONITOR,x6hz86a4g,45:43.236528,,,,
x6hz86a4g,RECV_BEFORE_UPDATE,x6hz86a4g,45:43.236808,,,,
x6hz86a4g,RECV_BEFORE_NOTIFY,x6hz86a4g,45:43.237008,,,,
x6hz86a4g,EPR_TOTAL,x6hz86a4g,45:43.237033,,,,
x6hz86a4g,RECV_TOTAL_no_plots,x6hz86a4g,,0.006776000000172644,,45:43.241628,45:43.234852
x6hz86a4g,RECV_TOTAL_EPR_FINAL,x6hz86a4g,,0.010420000000067375,,45:43.236510,45:43.226090
x6hz86a4g,RECV_TOTAL,x6hz86a4g,,0.007239000000026863,,45:43.242091,45:43.234852
x6hz86a4g,SOCKET_AFTER_RECV_EPR,x6hz86a4g,45:43.243278,,,,
x6hz86a4g,SOCKET_AFTER_SEND_RECV_EPR,x6hz86a4g,45:43.244442,,,,
e6vz5cfji,ORDER_RECV_STARTING,e6vz5cfji,,,,,32:08.852468
e6vz5cfji,ORDER_RECV_EXECUTING_AFTER_FOUND,e6vz5cfji,,,,,32:08.852688
e6vz5cfji,SOCKET_BEFORE_RECV_EPR,e6vz5cfji,45:43.261509,,,,
e6vz5cfji,RECV_ENTER,e6vz5cfji,45:43.280495,,,,
e6vz5cfji,RECV_EPR_START,e6vz5cfji,45:43.280488,,,,
e6vz5cfji,ReceiveEPR,e6vz5cfji,,0.013116,45:43.293604,,45:43.280488
e6vz5cfji,RECV_EPR_START_BEFORE_CALCS,e6vz5cfji,45:43.295199,,,,
e6vz5cfji,RECV_BEFORE_MONITOR,e6vz5cfji,45:43.295600,,,,
e6vz5cfji,RECV_BEFORE_UPDATE,e6vz5cfji,45:43.302940,,,,
e6vz5cfji,RECV_BEFORE_NOTIFY,e6vz5cfji,45:43.303221,,,,
e6vz5cfji,EPR_TOTAL,e6vz5cfji,45:43.306149,,,,
e6vz5cfji,RECV_TOTAL_no_plots,e6vz5cfji,,0.03962000000001353,,45:43.320108,45:43.280488
e6vz5cfji,RECV_TOTAL_EPR_FINAL,e6vz5cfji,,0.0737739999999576,,45:43.295581,45:43.221807
e6vz5cfji,RECV_TOTAL,e6vz5cfji,,0.053022000000055414,,45:43.333510,45:43.280488
e6vz5cfji,SOCKET_AFTER_RECV_EPR,e6vz5cfji,45:43.337404,,,,
e6vz5cfji,SOCKET_AFTER_SEND_RECV_EPR,e6vz5cfji,45:43.345054,,,,
f8kqvuxyn,ORDER_RECEIVE,f8kqvuxyn,,,,,32:13.844282
zxym2f0hc,ORDER_RECEIVE,zxym2f0hc,,,,,32:13.844689
f8kqvuxyn,ORDER_RECV_STARTING,f8kqvuxyn,,,,,32:13.850444
zxym2f0hc,CreateEPR_backend,zxym2f0hc,,0.013899,45:48.258471,,45:48.244572
zxym2f0hc,CreateEPR_notify,zxym2f0hc,,0.000191,45:48.258834,,45:48.258643
zxym2f0hc,CreateEPR_total,zxym2f0hc,,0.014373,45:48.258928,,45:48.244555
zxym2f0hc,SENDING,zxym2f0hc,,,,,32:13.866121
f8kqvuxyn,CreateEPR_backend,f8kqvuxyn,,0.014897,45:48.259492,,45:48.244595
f8kqvuxyn,CreateEPR_notify,f8kqvuxyn,,0.000321,45:48.259943,,45:48.259622
f8kqvuxyn,CreateEPR_total,f8kqvuxyn,,0.015511,45:48.260075,,45:48.244564
f8kqvuxyn,SENDING,f8kqvuxyn,,,,,32:13.866816
f8kqvuxyn,ORDER_RECV_EXECUTING_AFTER_FOUND,f8kqvuxyn,,,,,32:13.868036
f8kqvuxyn,SOCKET_BEFORE_RECV_EPR,f8kqvuxyn,45:48.268524,,,,
f8kqvuxyn,RECV_ENTER,f8kqvuxyn,45:48.268682,,,,
f8kqvuxyn,RECV_EPR_START,f8kqvuxyn,45:48.268679,,,,
f8kqvuxyn,ReceiveEPR,f8kqvuxyn,,0.001662,45:48.270341,,45:48.268679
f8kqvuxyn,RECV_EPR_START_BEFORE_CALCS,f8kqvuxyn,45:48.270436,,,,
f8kqvuxyn,RECV_BEFORE_MONITOR,f8kqvuxyn,45:48.270475,,,,
f8kqvuxyn,RECV_BEFORE_UPDATE,f8kqvuxyn,45:48.270726,,,,
f8kqvuxyn,RECV_BEFORE_NOTIFY,f8kqvuxyn,45:48.270815,,,,
f8kqvuxyn,EPR_TOTAL,f8kqvuxyn,45:48.270835,,,,
f8kqvuxyn,RECV_TOTAL_no_plots,f8kqvuxyn,,0.00799200000028577,,45:48.276671,45:48.268679
f8kqvuxyn,RECV_TOTAL_EPR_FINAL,f8kqvuxyn,,0.010842000000138796,,45:48.270460,45:48.259618
f8kqvuxyn,RECV_TOTAL,f8kqvuxyn,,0.008881000000201311,,45:48.277560,45:48.268679
f8kqvuxyn,SOCKET_AFTER_RECV_EPR,f8kqvuxyn,45:48.280546,,,,
f8kqvuxyn,SOCKET_AFTER_SEND_RECV_EPR,f8kqvuxyn,45:48.281566,,,,
zxym2f0hc,ORDER_RECV_STARTING,zxym2f0hc,,,,,32:13.888840
zxym2f0hc,ORDER_RECV_EXECUTING_AFTER_FOUND,zxym2f0hc,,,,,32:13.889160
zxym2f0hc,SOCKET_BEFORE_RECV_EPR,zxym2f0hc,45:48.294333,,,,
zxym2f0hc,RECV_ENTER,zxym2f0hc,45:48.299187,,,,
zxym2f0hc,RECV_EPR_START,zxym2f0hc,45:48.299181,,,,
zxym2f0hc,ReceiveEPR,zxym2f0hc,,0.020474,45:48.319655,,45:48.299181
zxym2f0hc,RECV_EPR_START_BEFORE_CALCS,zxym2f0hc,45:48.326380,,,,
zxym2f0hc,RECV_BEFORE_MONITOR,zxym2f0hc,45:48.337904,,,,
zxym2f0hc,RECV_BEFORE_UPDATE,zxym2f0hc,45:48.356799,,,,
zxym2f0hc,RECV_BEFORE_NOTIFY,zxym2f0hc,45:48.357621,,,,
zxym2f0hc,EPR_TOTAL,zxym2f0hc,45:48.358684,,,,
zxym2f0hc,RECV_TOTAL_no_plots,zxym2f0hc,,0.07182499999998981,,45:48.371006,45:48.299181
zxym2f0hc,RECV_TOTAL_EPR_FINAL,zxym2f0hc,,0.07924199999979464,,45:48.337881,45:48.258639
zxym2f0hc,RECV_TOTAL,zxym2f0hc,,0.0749670000000151,,45:48.374148,45:48.299181
zxym2f0hc,SOCKET_AFTER_RECV_EPR,zxym2f0hc,45:48.384609,,,,
zxym2f0hc,SOCKET_AFTER_SEND_RECV_EPR,zxym2f0hc,45:48.391086,,,,
61d57jqml,ORDER_RECEIVE,61d57jqml,,,,,32:18.838992
947o2ue2j,ORDER_RECEIVE,947o2ue2j,,,,,32:18.839758
61d57jqml,ORDER_RECV_STARTING,61d57jqml,,,,,32:18.843808
61d57jqml,CreateEPR_backend,61d57jqml,,0.0084,45:53.245874,,45:53.237474
61d57jqml,CreateEPR_notify,61d57jqml,,0.000198,45:53.246229,,45:53.246031
61d57jqml,CreateEPR_total,61d57jqml,,0.008887,45:53.246310,,45:53.237423
61d57jqml,SENDING,61d57jqml,,,,,32:18.853078
947o2ue2j,CreateEPR_backend,947o2ue2j,,0.007886,45:53.246809,,45:53.238923
947o2ue2j,CreateEPR_notify,947o2ue2j,,0.000146,45:53.247076,,45:53.246930
947o2ue2j,CreateEPR_total,947o2ue2j,,0.008356,45:53.247165,,45:53.238809
947o2ue2j,SENDING,947o2ue2j,,,,,32:18.854108
61d57jqml,ORDER_RECV_EXECUTING_AFTER_FOUND,61d57jqml,,,,,32:18.854114
61d57jqml,SOCKET_BEFORE_RECV_EPR,61d57jqml,45:53.252136,,,,
61d57jqml,RECV_ENTER,61d57jqml,45:53.252264,,,,
61d57jqml,RECV_EPR_START,61d57jqml,45:53.252261,,,,
61d57jqml,ReceiveEPR,61d57jqml,,0.001542,45:53.253803,,45:53.252261
61d57jqml,RECV_EPR_START_BEFORE_CALCS,61d57jqml,45:53.253933,,,,
61d57jqml,RECV_BEFORE_MONITOR,61d57jqml,45:53.253984,,,,
61d57jqml,RECV_BEFORE_UPDATE,61d57jqml,45:53.254314,,,,
61d57jqml,RECV_BEFORE_NOTIFY,61d57jqml,45:53.254602,,,,
61d57jqml,EPR_TOTAL,61d57jqml,45:53.254688,,,,
61d57jqml,RECV_TOTAL_no_plots,61d57jqml,,0.0071479999996881816,,45:53.259409,45:53.252261
61d57jqml,RECV_TOTAL_EPR_FINAL,61d57jqml,,0.007940999999846099,,45:53.253968,45:53.246027
61d57jqml,RECV_TOTAL,61d57jqml,,0.007599000000027445,,45:53.259860,45:53.252261
61d57jqml,SOCKET_AFTER_RECV_EPR,61d57jqml,45:53.259931,,,,
61d57jqml,SOCKET_AFTER_SEND_RECV_EPR,61d57jqml,45:53.260750,,,,
947o2ue2j,ORDER_RECV_STARTING,947o2ue2j,,,,,32:18.868015
947o2ue2j,ORDER_RECV_EXECUTING_AFTER_FOUND,947o2ue2j,,,,,32:18.868287
947o2ue2j,SOCKET_BEFORE_RECV_EPR,947o2ue2j,45:53.276609,,,,
947o2ue2j,RECV_ENTER,947o2ue2j,45:53.279139,,,,
947o2ue2j,RECV_EPR_START,947o2ue2j,45:53.279133,,,,
947o2ue2j,ReceiveEPR,947o2ue2j,,0.012761,45:53.291894,,45:53.279133
947o2ue2j,RECV_EPR_START_BEFORE_CALCS,947o2ue2j,45:53.308965,,,,
947o2ue2j,RECV_BEFORE_MONITOR,947o2ue2j,45:53.323875,,,,
947o2ue2j,RECV_BEFORE_UPDATE,947o2ue2j,45:53.328621,,,,
947o2ue2j,RECV_BEFORE_NOTIFY,947o2ue2j,45:53.331211,,,,
947o2ue2j,EPR_TOTAL,947o2ue2j,45:53.335530,,,,
947o2ue2j,RECV_TOTAL_no_plots,947o2ue2j,,0.061854999999923166,,45:53.340988,45:53.279133
947o2ue2j,RECV_TOTAL_EPR_FINAL,947o2ue2j,,0.07692399999996269,,45:53.323851,45:53.246927
947o2ue2j,RECV_TOTAL,947o2ue2j,,0.0684000000001106,,45:53.347533,45:53.279133
947o2ue2j,SOCKET_AFTER_RECV_EPR,947o2ue2j,45:53.350415,,,,
947o2ue2j,SOCKET_AFTER_SEND_RECV_EPR,947o2ue2j,45:53.358128,,,,
udyspqrp2,ORDER_RECEIVE,udyspqrp2,,,,,32:23.817013
riwtbev16,ORDER_RECEIVE,riwtbev16,,,,,32:23.817048
riwtbev16,ORDER_RECV_STARTING,riwtbev16,,,,,32:23.818731
udyspqrp2,CreateEPR_backend,udyspqrp2,,0.007171,45:58.222542,,45:58.215371
