ID,event,id,t,t_diff,t_end,t_end_recv,t_start
50i0yo357,ORDER_RECV_STARTING,50i0yo357,,,,,150932.906773
50i0yo357,ORDER_RECV_EXECUTING_AFTER_FOUND,50i0yo357,,,,,150932.907656
50i0yo357,RECV_ENTER,50i0yo357,32.919895,,,,
50i0yo357,RECV_EPR_START,50i0yo357,32.919887,,,,
e1s56fey9,RECV_ENTER,e1s56fey9,32.922567,,,,
e1s56fey9,RECV_EPR_START,e1s56fey9,32.92256,,,,
50i0yo357,ReceiveEPR,50i0yo357,,0.003173,32.92306,,32.919887
50i0yo357,RECV_EPR_START_BEFORE_CALCS,50i0yo357,32.923153,,,,
50i0yo357,RECV_BEFORE_MONITOR,50i0yo357,32.923254,,,,
50i0yo357,RECV_BEFORE_UPDATE,50i0yo357,32.923588,,,,
50i0yo357,RECV_BEFORE_NOTIFY,50i0yo357,32.923837,,,,
50i0yo357,EPR_TOTAL,50i0yo357,32.92451,,,,
e1s56fey9,ReceiveEPR,e1s56fey9,,0.003477,32.926037,,32.92256
e1s56fey9,RECV_EPR_START_BEFORE_CALCS,e1s56fey9,32.926123,,,,
e1s56fey9,RECV_BEFORE_MONITOR,e1s56fey9,32.926197,,,,
e1s56fey9,RECV_BEFORE_UPDATE,e1s56fey9,32.926509,,,,
e1s56fey9,RECV_BEFORE_NOTIFY,e1s56fey9,32.926646,,,,
e1s56fey9,EPR_TOTAL,e1s56fey9,32.92669,,,,
50i0yo357,RECV_TOTAL_no_plots,50i0yo357,,0.013097999999999388,,32.932985,32.919887
50i0yo357,RECV_TOTAL_EPR_FINAL,50i0yo357,,0.017545999999995843,,32.923213,32.905667
50i0yo357,RECV_TOTAL,50i0yo357,,0.013801999999998316,,32.933689,32.919887
e1s56fey9,RECV_TOTAL_no_plots,e1s56fey9,,0.017073000000003447,,32.939633,32.92256
e1s56fey9,RECV_TOTAL_EPR_FINAL,e1s56fey9,,0.02049499999999682,,32.926159,32.905664
e1s56fey9,RECV_TOTAL,e1s56fey9,,0.021725000000003547,,32.944285,32.92256
dwmgi4ka7,ORDER_RECEIVE,dwmgi4ka7,,,,,150939.03929
jr9d0h897,ORDER_RECEIVE,jr9d0h897,,,,,150939.039559
dwmgi4ka7,CreateEPR_backend,dwmgi4ka7,,0.007534,39.055671,,39.048137
dwmgi4ka7,CreateEPR_notify,dwmgi4ka7,,0.000198,39.056,,39.055802
dwmgi4ka7,CreateEPR_total,dwmgi4ka7,,0.007989,39.05608,,39.048091
dwmgi4ka7,SENDING,dwmgi4ka7,,,,,150939.05621
dwmgi4ka7,ORDER_RECV_STARTING,dwmgi4ka7,,,,,150939.05668
dwmgi4ka7,ORDER_RECV_EXECUTING_AFTER_FOUND,dwmgi4ka7,,,,,150939.056901
jr9d0h897,CreateEPR_backend,jr9d0h897,,0.007338,39.057163,,39.049825
jr9d0h897,CreateEPR_notify,jr9d0h897,,0.000174,39.057432,,39.057258
jr9d0h897,CreateEPR_total,jr9d0h897,,0.007692,39.057494,,39.049802
jr9d0h897,SENDING,jr9d0h897,,,,,150939.057581
jr9d0h897,ORDER_RECV_STARTING,jr9d0h897,,,,,150939.057771
jr9d0h897,ORDER_RECV_EXECUTING_AFTER_FOUND,jr9d0h897,,,,,150939.057944
jr9d0h897,RECV_ENTER,jr9d0h897,39.070788,,,,
dwmgi4ka7,RECV_ENTER,dwmgi4ka7,39.071359,,,,
jr9d0h897,RECV_EPR_START,jr9d0h897,39.070781,,,,
dwmgi4ka7,RECV_EPR_START,dwmgi4ka7,39.071352,,,,
jr9d0h897,ReceiveEPR,jr9d0h897,,0.003014,39.073795,,39.070781
jr9d0h897,RECV_EPR_START_BEFORE_CALCS,jr9d0h897,39.074433,,,,
jr9d0h897,RECV_BEFORE_MONITOR,jr9d0h897,39.074641,,,,
dwmgi4ka7,ReceiveEPR,dwmgi4ka7,,0.004451,39.075803,,39.071352
dwmgi4ka7,RECV_EPR_START_BEFORE_CALCS,dwmgi4ka7,39.076466,,,,
jr9d0h897,RECV_BEFORE_UPDATE,jr9d0h897,39.076293,,,,
jr9d0h897,RECV_BEFORE_NOTIFY,jr9d0h897,39.076623,,,,
dwmgi4ka7,RECV_BEFORE_MONITOR,dwmgi4ka7,39.076777,,,,
jr9d0h897,EPR_TOTAL,jr9d0h897,39.076872,,,,
dwmgi4ka7,RECV_BEFORE_UPDATE,dwmgi4ka7,39.077612,,,,
dwmgi4ka7,RECV_BEFORE_NOTIFY,dwmgi4ka7,39.07794,,,,
dwmgi4ka7,EPR_TOTAL,dwmgi4ka7,39.078279,,,,
jr9d0h897,RECV_TOTAL_no_plots,jr9d0h897,,0.015437000000005696,,39.086218,39.070781
jr9d0h897,RECV_TOTAL_EPR_FINAL,jr9d0h897,,0.017314999999996417,,39.074569,39.057254
jr9d0h897,RECV_TOTAL,jr9d0h897,,0.01629800000000614,,39.087079,39.070781
dwmgi4ka7,RECV_TOTAL_no_plots,dwmgi4ka7,,0.02458599999999933,,39.095938,39.071352
dwmgi4ka7,RECV_TOTAL_EPR_FINAL,dwmgi4ka7,,0.02091800000000177,,39.076717,39.055799
dwmgi4ka7,RECV_TOTAL,dwmgi4ka7,,0.029881000000003155,,39.101233,39.071352
izgv629ry,ORDER_RECEIVE,izgv629ry,,,,,150944.648441
vjc7z83u1,ORDER_RECEIVE,vjc7z83u1,,,,,150944.64869
izgv629ry,CreateEPR_backend,izgv629ry,,0.007397,44.667278,,44.659881
vjc7z83u1,CreateEPR_backend,vjc7z83u1,,0.009866,44.667432,,44.657566
izgv629ry,CreateEPR_notify,izgv629ry,,0.000235,44.66763,,44.667395
izgv629ry,CreateEPR_total,izgv629ry,,0.007849,44.667705,,44.659856
izgv629ry,SENDING,izgv629ry,,,,,150944.667779
vjc7z83u1,SENDING,vjc7z83u1,,,,,150944.667917
vjc7z83u1,CreateEPR_notify,vjc7z83u1,,0.000347,44.667912,,44.667565
vjc7z83u1,CreateEPR_total,vjc7z83u1,,0.010485,44.668018,,44.657533
izgv629ry,ORDER_RECV_STARTING,izgv629ry,,,,,150944.668455
izgv629ry,ORDER_RECV_EXECUTING_AFTER_FOUND,izgv629ry,,,,,150944.668924
vjc7z83u1,ORDER_RECV_STARTING,vjc7z83u1,,,,,150944.669181
vjc7z83u1,ORDER_RECV_EXECUTING_AFTER_FOUND,vjc7z83u1,,,,,150944.669439
vjc7z83u1,RECV_ENTER,vjc7z83u1,44.680555,,,,
vjc7z83u1,RECV_EPR_START,vjc7z83u1,44.680548,,,,
izgv629ry,RECV_ENTER,izgv629ry,44.682414,,,,
izgv629ry,RECV_EPR_START,izgv629ry,44.682408,,,,
vjc7z83u1,ReceiveEPR,vjc7z83u1,,0.004056,44.684604,,44.680548
vjc7z83u1,RECV_EPR_START_BEFORE_CALCS,vjc7z83u1,44.684777,,,,
vjc7z83u1,RECV_BEFORE_MONITOR,vjc7z83u1,44.684877,,,,
vjc7z83u1,RECV_BEFORE_UPDATE,vjc7z83u1,44.685809,,,,
vjc7z83u1,RECV_BEFORE_NOTIFY,vjc7z83u1,44.686067,,,,
vjc7z83u1,EPR_TOTAL,vjc7z83u1,44.686277,,,,
izgv629ry,ReceiveEPR,izgv629ry,,0.005135,44.687543,,44.682408
izgv629ry,RECV_EPR_START_BEFORE_CALCS,izgv629ry,44.687629,,,,
izgv629ry,RECV_BEFORE_MONITOR,izgv629ry,44.687704,,,,
izgv629ry,RECV_BEFORE_UPDATE,izgv629ry,44.688125,,,,
izgv629ry,RECV_BEFORE_NOTIFY,izgv629ry,44.688302,,,,
izgv629ry,EPR_TOTAL,izgv629ry,44.688362,,,,
vjc7z83u1,RECV_TOTAL_no_plots,vjc7z83u1,,0.014100999999996588,,44.694649,44.680548
vjc7z83u1,RECV_TOTAL_EPR_FINAL,vjc7z83u1,,0.0172719999999984,,44.684833,44.667561
vjc7z83u1,RECV_TOTAL,vjc7z83u1,,0.014707000000001358,,44.695255,44.680548
izgv629ry,RECV_TOTAL_no_plots,izgv629ry,,0.021703999999999724,,44.704112,44.682408
izgv629ry,RECV_TOTAL_EPR_FINAL,izgv629ry,,0.02027400000000057,,44.687666,44.667392
izgv629ry,RECV_TOTAL,izgv629ry,,0.02629100000000051,,44.708699,44.682408
kqn5y0it4,ORDER_RECEIVE,kqn5y0it4,,,,,150958.378178
1bu1efxoe,ORDER_RECEIVE,1bu1efxoe,,,,,150958.378239
kqn5y0it4,CreateEPR_backend,kqn5y0it4,,0.010961,58.399863,,58.388902
1bu1efxoe,CreateEPR_backend,1bu1efxoe,,0.011587,58.400033,,58.388446
kqn5y0it4,CreateEPR_notify,kqn5y0it4,,0.000224,58.400259,,58.400035
kqn5y0it4,CreateEPR_total,kqn5y0it4,,0.011481,58.40034,,58.388859
1bu1efxoe,CreateEPR_notify,1bu1efxoe,,0.000287,58.400489,,58.400202
kqn5y0it4,SENDING,kqn5y0it4,,,,,150958.400668
1bu1efxoe,SENDING,1bu1efxoe,,,,,150958.400726
1bu1efxoe,CreateEPR_total,1bu1efxoe,,0.012288,58.400707,,58.388419
kqn5y0it4,ORDER_RECV_STARTING,kqn5y0it4,,,,,150958.401193
kqn5y0it4,ORDER_RECV_EXECUTING_AFTER_FOUND,kqn5y0it4,,,,,150958.401282
1bu1efxoe,ORDER_RECV_STARTING,1bu1efxoe,,,,,150958.402142
1bu1efxoe,ORDER_RECV_EXECUTING_AFTER_FOUND,1bu1efxoe,,,,,150958.402465
kqn5y0it4,RECV_ENTER,kqn5y0it4,58.421592,,,,
1bu1efxoe,RECV_ENTER,1bu1efxoe,58.424864,,,,
kqn5y0it4,RECV_EPR_START,kqn5y0it4,58.421582,,,,
1bu1efxoe,RECV_EPR_START,1bu1efxoe,58.42485,,,,
kqn5y0it4,ReceiveEPR,kqn5y0it4,,0.00792,58.429502,,58.421582
kqn5y0it4,RECV_EPR_START_BEFORE_CALCS,kqn5y0it4,58.430231,,,,
kqn5y0it4,RECV_BEFORE_MONITOR,kqn5y0it4,58.430362,,,,
kqn5y0it4,RECV_BEFORE_UPDATE,kqn5y0it4,58.430847,,,,
kqn5y0it4,RECV_BEFORE_NOTIFY,kqn5y0it4,58.430986,,,,
kqn5y0it4,EPR_TOTAL,kqn5y0it4,58.43102,,,,
1bu1efxoe,ReceiveEPR,1bu1efxoe,,0.007027,58.431877,,58.42485
1bu1efxoe,RECV_EPR_START_BEFORE_CALCS,1bu1efxoe,58.432274,,,,
1bu1efxoe,RECV_BEFORE_MONITOR,1bu1efxoe,58.432532,,,,
1bu1efxoe,RECV_BEFORE_UPDATE,1bu1efxoe,58.433301,,,,
1bu1efxoe,RECV_BEFORE_NOTIFY,1bu1efxoe,58.433984,,,,
1bu1efxoe,EPR_TOTAL,1bu1efxoe,58.434045,,,,
kqn5y0it4,RECV_TOTAL_no_plots,kqn5y0it4,,0.022264999999997315,,58.443847,58.421582
kqn5y0it4,RECV_TOTAL_EPR_FINAL,kqn5y0it4,,0.03030899999999548,,58.430308,58.399999
kqn5y0it4,RECV_TOTAL,kqn5y0it4,,0.022992999999999597,,58.444575,58.421582
1bu1efxoe,RECV_TOTAL_no_plots,1bu1efxoe,,0.029493000000002212,,58.454343,58.42485
1bu1efxoe,RECV_TOTAL_EPR_FINAL,1bu1efxoe,,0.03225400000000178,,58.43245,58.400196
1bu1efxoe,RECV_TOTAL,1bu1efxoe,,0.044114999999997906,,58.468965,58.42485
fttiiinlj,ORDER_RECEIVE,fttiiinlj,,,,,150964.061127
s7ddbl3ab,ORDER_RECEIVE,s7ddbl3ab,,,,,150964.061476
fttiiinlj,CreateEPR_backend,fttiiinlj,,0.008252,4.078486,,4.070234
fttiiinlj,CreateEPR_notify,fttiiinlj,,0.000174,4.078776,,4.078602
fttiiinlj,CreateEPR_total,fttiiinlj,,0.008661,4.078842,,4.070181
fttiiinlj,SENDING,fttiiinlj,,,,,150964.079273
fttiiinlj,ORDER_RECV_STARTING,fttiiinlj,,,,,150964.07975
fttiiinlj,ORDER_RECV_EXECUTING_AFTER_FOUND,fttiiinlj,,,,,150964.080055
s7ddbl3ab,CreateEPR_backend,s7ddbl3ab,,0.012532,4.082389,,4.069857
s7ddbl3ab,CreateEPR_notify,s7ddbl3ab,,0.000162,4.082677,,4.082515
s7ddbl3ab,CreateEPR_total,s7ddbl3ab,,0.012909,4.08274,,4.069831
s7ddbl3ab,SENDING,s7ddbl3ab,,,,,150964.083189
s7ddbl3ab,ORDER_RECV_STARTING,s7ddbl3ab,,,,,150964.08346
s7ddbl3ab,ORDER_RECV_EXECUTING_AFTER_FOUND,s7ddbl3ab,,,,,150964.083676
s7ddbl3ab,RECV_ENTER,s7ddbl3ab,4.096861,,,,
fttiiinlj,RECV_ENTER,fttiiinlj,4.096209,,,,
fttiiinlj,RECV_EPR_START,fttiiinlj,4.0962,,,,
s7ddbl3ab,RECV_EPR_START,s7ddbl3ab,4.096855,,,,
fttiiinlj,ReceiveEPR,fttiiinlj,,0.003293,4.099493,,4.0962
fttiiinlj,RECV_EPR_START_BEFORE_CALCS,fttiiinlj,4.099662,,,,
fttiiinlj,RECV_BEFORE_MONITOR,fttiiinlj,4.099865,,,,
fttiiinlj,RECV_BEFORE_UPDATE,fttiiinlj,4.100666,,,,
fttiiinlj,RECV_BEFORE_NOTIFY,fttiiinlj,4.100921,,,,
fttiiinlj,EPR_TOTAL,fttiiinlj,4.101031,,,,
s7ddbl3ab,ReceiveEPR,s7ddbl3ab,,0.005049,4.101904,,4.096855
s7ddbl3ab,RECV_EPR_START_BEFORE_CALCS,s7ddbl3ab,4.10198,,,,
s7ddbl3ab,RECV_BEFORE_MONITOR,s7ddbl3ab,4.10205,,,,
s7ddbl3ab,RECV_BEFORE_UPDATE,s7ddbl3ab,4.10235,,,,
s7ddbl3ab,RECV_BEFORE_NOTIFY,s7ddbl3ab,4.102673,,,,
s7ddbl3ab,EPR_TOTAL,s7ddbl3ab,4.102727,,,,
fttiiinlj,RECV_TOTAL_no_plots,fttiiinlj,,0.01316900000000043,,4.109369,4.0962
fttiiinlj,RECV_TOTAL_EPR_FINAL,fttiiinlj,,0.02121900000000032,,4.099818,4.078599
fttiiinlj,RECV_TOTAL,fttiiinlj,,0.013893000000000377,,4.110093,4.0962
s7ddbl3ab,RECV_TOTAL_no_plots,s7ddbl3ab,,0.027486000000000566,,4.124341,4.096855
s7ddbl3ab,RECV_TOTAL_EPR_FINAL,s7ddbl3ab,,0.01949899999999971,,4.10201,4.082511
s7ddbl3ab,RECV_TOTAL,s7ddbl3ab,,0.0455230000000002,,4.142378,4.096855
n7uqio88k,ORDER_RECEIVE,n7uqio88k,,,,,150969.006501
dxh6pncbe,ORDER_RECEIVE,dxh6pncbe,,,,,150969.006675
n7uqio88k,CreateEPR_backend,n7uqio88k,,0.01002,9.026664,,9.016644
n7uqio88k,CreateEPR_notify,n7uqio88k,,0.000221,9.027021,,9.0268
n7uqio88k,CreateEPR_total,n7uqio88k,,0.010509,9.027095,,9.016586
n7uqio88k,SENDING,n7uqio88k,,,,,150969.027406
n7uqio88k,ORDER_RECV_STARTING,n7uqio88k,,,,,150969.027995
n7uqio88k,ORDER_RECV_EXECUTING_AFTER_FOUND,n7uqio88k,,,,,150969.02814
dxh6pncbe,CreateEPR_backend,dxh6pncbe,,0.00929,9.028998,,9.019708
dxh6pncbe,CreateEPR_notify,dxh6pncbe,,0.000179,9.029276,,9.029097
dxh6pncbe,CreateEPR_total,dxh6pncbe,,0.009713,9.029344,,9.019631
dxh6pncbe,SENDING,dxh6pncbe,,,,,150969.029553
dxh6pncbe,ORDER_RECV_STARTING,dxh6pncbe,,,,,150969.029806
dxh6pncbe,ORDER_RECV_EXECUTING_AFTER_FOUND,dxh6pncbe,,,,,150969.030061
n7uqio88k,RECV_ENTER,n7uqio88k,9.039741,,,,
n7uqio88k,RECV_EPR_START,n7uqio88k,9.039732,,,,
dxh6pncbe,RECV_ENTER,dxh6pncbe,9.043981,,,,
n7uqio88k,ReceiveEPR,n7uqio88k,,0.003537,9.043269,,9.039732
n7uqio88k,RECV_EPR_START_BEFORE_CALCS,n7uqio88k,9.04438,,,,
n7uqio88k,RECV_BEFORE_MONITOR,n7uqio88k,9.044511,,,,
dxh6pncbe,RECV_EPR_START,dxh6pncbe,9.043976,,,,
n7uqio88k,RECV_BEFORE_UPDATE,n7uqio88k,9.045206,,,,
n7uqio88k,RECV_BEFORE_NOTIFY,n7uqio88k,9.045916,,,,
n7uqio88k,EPR_TOTAL,n7uqio88k,9.046058,,,,
dxh6pncbe,ReceiveEPR,dxh6pncbe,,0.00369,9.047666,,9.043976
dxh6pncbe,RECV_EPR_START_BEFORE_CALCS,dxh6pncbe,9.047769,,,,
dxh6pncbe,RECV_BEFORE_MONITOR,dxh6pncbe,9.047852,,,,
dxh6pncbe,RECV_BEFORE_UPDATE,dxh6pncbe,9.048358,,,,
dxh6pncbe,RECV_BEFORE_NOTIFY,dxh6pncbe,9.048708,,,,
dxh6pncbe,EPR_TOTAL,dxh6pncbe,9.048749,,,,
n7uqio88k,RECV_TOTAL_no_plots,n7uqio88k,,0.015516999999999115,,9.055249,9.039732
n7uqio88k,RECV_TOTAL_EPR_FINAL,n7uqio88k,,0.017670999999999992,,9.044468,9.026797
n7uqio88k,RECV_TOTAL,n7uqio88k,,0.01670599999999922,,9.056438,9.039732
