ID,event,id,t,t_diff,t_end,t_end_recv,t_start
ev1df9yvb,RECV_EPR_START_BEFORE_CALCS,ev1df9yvb,12.258001,,,,
ev1df9yvb,RECV_BEFORE_MONITOR,ev1df9yvb,12.258032,,,,
ev1df9yvb,RECV_BEFORE_UPDATE,ev1df9yvb,12.25831,,,,
ev1df9yvb,RECV_BEFORE_NOTIFY,ev1df9yvb,12.258368,,,,
ev1df9yvb,EPR_TOTAL,ev1df9yvb,12.258386,,,,
sgc2bcu92,RECV_TOTAL_no_plots,sgc2bcu92,,0.00972299999999926,,12.260997,12.251274
sgc2bcu92,RECV_TOTAL_EPR_FINAL,sgc2bcu92,,0.008578999999999226,,12.254484,12.245905
sgc2bcu92,RECV_TOTAL,sgc2bcu92,,0.010384999999999422,,12.261659,12.251274
ev1df9yvb,RECV_TOTAL_no_plots,ev1df9yvb,,0.006531999999999982,,12.262234,12.255702
ev1df9yvb,RECV_TOTAL_EPR_FINAL,ev1df9yvb,,0.009926000000000101,,12.258022,12.248096
ev1df9yvb,RECV_TOTAL,ev1df9yvb,,0.009377000000000635,,12.265079,12.255702
None,RECEIVING,None,,0.013949999993201345,155293.00367,,155292.98972
aqt751l2y,ORDER_RECEIVE,aqt751l2y,,,,,155295.948938
hux8907vd,ORDER_RECEIVE,hux8907vd,,,,,155295.949548
aqt751l2y,CreateEPR_backend,aqt751l2y,,0.007221,15.960448,,15.953227
aqt751l2y,CreateEPR_notify,aqt751l2y,,0.000145,15.960716,,15.960571
aqt751l2y,CreateEPR_total,aqt751l2y,,0.007542,15.96075,,15.953208
aqt751l2y,SENDING,aqt751l2y,,,,,155295.961074
aqt751l2y,ORDER_RECV_STARTING,aqt751l2y,,,,,155295.96142
aqt751l2y,ORDER_RECV_EXECUTING_AFTER_FOUND,aqt751l2y,,,,,155295.961624
hux8907vd,CreateEPR_backend,hux8907vd,,0.008761,15.963521,,15.95476
hux8907vd,CreateEPR_notify,hux8907vd,,0.000103,15.963724,,15.963621
hux8907vd,CreateEPR_total,hux8907vd,,0.009029,15.963767,,15.954738
hux8907vd,SENDING,hux8907vd,,,,,155295.964082
hux8907vd,ORDER_RECV_STARTING,hux8907vd,,,,,155295.966636
hux8907vd,ORDER_RECV_EXECUTING_AFTER_FOUND,hux8907vd,,,,,155295.966911
aqt751l2y,RECV_ENTER,aqt751l2y,15.966933,,,,
aqt751l2y,RECV_EPR_START,aqt751l2y,15.966928,,,,
aqt751l2y,ReceiveEPR,aqt751l2y,,0.002454,15.969382,,15.966928
aqt751l2y,RECV_EPR_START_BEFORE_CALCS,aqt751l2y,15.969615,,,,
aqt751l2y,RECV_BEFORE_MONITOR,aqt751l2y,15.970286,,,,
aqt751l2y,RECV_BEFORE_UPDATE,aqt751l2y,15.970717,,,,
aqt751l2y,RECV_BEFORE_NOTIFY,aqt751l2y,15.970841,,,,
aqt751l2y,EPR_TOTAL,aqt751l2y,15.970953,,,,
hux8907vd,RECV_ENTER,hux8907vd,15.972435,,,,
hux8907vd,RECV_EPR_START,hux8907vd,15.972429,,,,
hux8907vd,ReceiveEPR,hux8907vd,,0.002041,15.97447,,15.972429
hux8907vd,RECV_EPR_START_BEFORE_CALCS,hux8907vd,15.974616,,,,
hux8907vd,RECV_BEFORE_MONITOR,hux8907vd,15.974654,,,,
hux8907vd,RECV_BEFORE_UPDATE,hux8907vd,15.974961,,,,
hux8907vd,RECV_BEFORE_NOTIFY,hux8907vd,15.97526,,,,
hux8907vd,EPR_TOTAL,hux8907vd,15.975315,,,,
aqt751l2y,RECV_TOTAL_no_plots,aqt751l2y,,0.009235000000000326,,15.976163,15.966928
aqt751l2y,RECV_TOTAL_EPR_FINAL,aqt751l2y,,0.009700999999999738,,15.97027,15.960569
aqt751l2y,RECV_TOTAL,aqt751l2y,,0.009657000000000693,,15.976585,15.966928
hux8907vd,RECV_TOTAL_no_plots,hux8907vd,,0.012537999999999272,,15.984967,15.972429
hux8907vd,RECV_TOTAL_EPR_FINAL,hux8907vd,,0.011022000000000531,,15.974641,15.963619
hux8907vd,RECV_TOTAL,hux8907vd,,0.014239999999999142,,15.986669,15.972429
ex479wxok,ORDER_RECEIVE,ex479wxok,,,,,155300.722166
c99lrbtgn,ORDER_RECEIVE,c99lrbtgn,,,,,155300.722407
ex479wxok,CreateEPR_backend,ex479wxok,,0.007467,20.734314,,20.726847
ex479wxok,CreateEPR_notify,ex479wxok,,0.000129,20.734566,,20.734437
ex479wxok,CreateEPR_total,ex479wxok,,0.00795,20.734619,,20.726669
ex479wxok,SENDING,ex479wxok,,,,,155300.734908
ex479wxok,ORDER_RECV_STARTING,ex479wxok,,,,,155300.735226
ex479wxok,ORDER_RECV_EXECUTING_AFTER_FOUND,ex479wxok,,,,,155300.73549
c99lrbtgn,CreateEPR_backend,c99lrbtgn,,0.007908,20.736934,,20.729026
c99lrbtgn,SENDING,c99lrbtgn,,,,,155300.737667
c99lrbtgn,CreateEPR_notify,c99lrbtgn,,0.0005,20.737667,,20.737167
c99lrbtgn,CreateEPR_total,c99lrbtgn,,0.008759,20.737742,,20.728983
c99lrbtgn,ORDER_RECV_STARTING,c99lrbtgn,,,,,155300.739351
c99lrbtgn,ORDER_RECV_EXECUTING_AFTER_FOUND,c99lrbtgn,,,,,155300.739485
ex479wxok,RECV_ENTER,ex479wxok,20.739836,,,,
ex479wxok,RECV_EPR_START,ex479wxok,20.739831,,,,
ex479wxok,ReceiveEPR,ex479wxok,,0.002198,20.742029,,20.739831
ex479wxok,RECV_EPR_START_BEFORE_CALCS,ex479wxok,20.742102,,,,
ex479wxok,RECV_BEFORE_MONITOR,ex479wxok,20.742136,,,,
ex479wxok,RECV_BEFORE_UPDATE,ex479wxok,20.742592,,,,
ex479wxok,RECV_BEFORE_NOTIFY,ex479wxok,20.74275,,,,
ex479wxok,EPR_TOTAL,ex479wxok,20.743433,,,,
c99lrbtgn,RECV_ENTER,c99lrbtgn,20.743666,,,,
c99lrbtgn,RECV_EPR_START,c99lrbtgn,20.743663,,,,
c99lrbtgn,ReceiveEPR,c99lrbtgn,,0.001754,20.745417,,20.743663
c99lrbtgn,RECV_EPR_START_BEFORE_CALCS,c99lrbtgn,20.745517,,,,
c99lrbtgn,RECV_BEFORE_MONITOR,c99lrbtgn,20.745553,,,,
c99lrbtgn,RECV_BEFORE_UPDATE,c99lrbtgn,20.745856,,,,
c99lrbtgn,RECV_BEFORE_NOTIFY,c99lrbtgn,20.746188,,,,
c99lrbtgn,EPR_TOTAL,c99lrbtgn,20.746211,,,,
ex479wxok,RECV_TOTAL_no_plots,ex479wxok,,0.008242000000002747,,20.748073,20.739831
ex479wxok,RECV_TOTAL_EPR_FINAL,ex479wxok,,0.007688999999999169,,20.742124,20.734435
ex479wxok,RECV_TOTAL,ex479wxok,,0.008722999999999814,,20.748554,20.739831
c99lrbtgn,RECV_TOTAL_no_plots,c99lrbtgn,,0.006967999999996977,,20.750631,20.743663
c99lrbtgn,RECV_TOTAL_EPR_FINAL,c99lrbtgn,,0.008378999999997916,,20.745541,20.737162
c99lrbtgn,RECV_TOTAL,c99lrbtgn,,0.009180999999998107,,20.752844,20.743663
1k16xjkti,ORDER_RECEIVE,1k16xjkti,,,,,155330.314773
j2w52e7sy,ORDER_RECEIVE,j2w52e7sy,,,,,155330.314847
1k16xjkti,CreateEPR_backend,1k16xjkti,,0.007168,50.326464,,50.319296
j2w52e7sy,CreateEPR_backend,j2w52e7sy,,0.007174,50.326474,,50.3193
1k16xjkti,CreateEPR_notify,1k16xjkti,,0.000133,50.326764,,50.326631
1k16xjkti,CreateEPR_total,1k16xjkti,,0.007553,50.326803,,50.31925
j2w52e7sy,CreateEPR_notify,j2w52e7sy,,0.000177,50.326804,,50.326627
j2w52e7sy,CreateEPR_total,j2w52e7sy,,0.007584,50.32686,,50.319276
1k16xjkti,SENDING,1k16xjkti,,,,,155330.327091
j2w52e7sy,SENDING,j2w52e7sy,,,,,155330.327179
1k16xjkti,ORDER_RECV_STARTING,1k16xjkti,,,,,155330.329548
1k16xjkti,ORDER_RECV_EXECUTING_AFTER_FOUND,1k16xjkti,,,,,155330.330105
j2w52e7sy,ORDER_RECV_STARTING,j2w52e7sy,,,,,155330.329934
j2w52e7sy,ORDER_RECV_EXECUTING_AFTER_FOUND,j2w52e7sy,,,,,155330.331095
j2w52e7sy,RECV_ENTER,j2w52e7sy,50.336196,,,,
j2w52e7sy,RECV_EPR_START,j2w52e7sy,50.336192,,,,
1k16xjkti,RECV_ENTER,1k16xjkti,50.337095,,,,
1k16xjkti,RECV_EPR_START,1k16xjkti,50.337091,,,,
j2w52e7sy,ReceiveEPR,j2w52e7sy,,0.001943,50.338135,,50.336192
j2w52e7sy,RECV_EPR_START_BEFORE_CALCS,j2w52e7sy,50.338198,,,,
j2w52e7sy,RECV_BEFORE_MONITOR,j2w52e7sy,50.338441,,,,
j2w52e7sy,RECV_BEFORE_UPDATE,j2w52e7sy,50.338693,,,,
j2w52e7sy,RECV_BEFORE_NOTIFY,j2w52e7sy,50.338819,,,,
j2w52e7sy,EPR_TOTAL,j2w52e7sy,50.338855,,,,
1k16xjkti,ReceiveEPR,1k16xjkti,,0.002378,50.339469,,50.337091
1k16xjkti,RECV_EPR_START_BEFORE_CALCS,1k16xjkti,50.339548,,,,
1k16xjkti,RECV_BEFORE_MONITOR,1k16xjkti,50.339598,,,,
1k16xjkti,RECV_BEFORE_UPDATE,1k16xjkti,50.339874,,,,
1k16xjkti,RECV_BEFORE_NOTIFY,1k16xjkti,50.340139,,,,
1k16xjkti,EPR_TOTAL,1k16xjkti,50.340183,,,,
j2w52e7sy,RECV_TOTAL_no_plots,j2w52e7sy,,0.007058000000000675,,50.34325,50.336192
j2w52e7sy,RECV_TOTAL_EPR_FINAL,j2w52e7sy,,0.011800999999998396,,50.338426,50.326625
j2w52e7sy,RECV_TOTAL,j2w52e7sy,,0.007650000000005264,,50.343842,50.336192
1k16xjkti,RECV_TOTAL_no_plots,1k16xjkti,,0.009181999999995583,,50.346273,50.337091
1k16xjkti,RECV_TOTAL_EPR_FINAL,1k16xjkti,,0.01295199999999852,,50.339582,50.32663
1k16xjkti,RECV_TOTAL,1k16xjkti,,0.010365999999997655,,50.347457,50.337091
xz61vdkxi,ORDER_RECEIVE,xz61vdkxi,,,,,155337.450528
zj8wf4c0s,ORDER_RECEIVE,zj8wf4c0s,,,,,155337.450753
xz61vdkxi,CreateEPR_backend,xz61vdkxi,,0.007308,57.461863,,57.454555
xz61vdkxi,CreateEPR_notify,xz61vdkxi,,0.000253,57.462307,,57.462054
xz61vdkxi,CreateEPR_total,xz61vdkxi,,0.007829,57.46237,,57.454541
xz61vdkxi,SENDING,xz61vdkxi,,,,,155337.462591
xz61vdkxi,ORDER_RECV_STARTING,xz61vdkxi,,,,,155337.464625
zj8wf4c0s,CreateEPR_backend,zj8wf4c0s,,0.008646,57.464926,,57.45628
xz61vdkxi,ORDER_RECV_EXECUTING_AFTER_FOUND,xz61vdkxi,,,,,155337.464985
zj8wf4c0s,CreateEPR_notify,zj8wf4c0s,,0.000188,57.465262,,57.465074
zj8wf4c0s,CreateEPR_total,zj8wf4c0s,,0.009236,57.465351,,57.456115
zj8wf4c0s,SENDING,zj8wf4c0s,,,,,155337.465468
zj8wf4c0s,ORDER_RECV_STARTING,zj8wf4c0s,,,,,155337.465761
zj8wf4c0s,ORDER_RECV_EXECUTING_AFTER_FOUND,zj8wf4c0s,,,,,155337.466015
zj8wf4c0s,RECV_ENTER,zj8wf4c0s,57.470191,,,,
zj8wf4c0s,RECV_EPR_START,zj8wf4c0s,57.470187,,,,
xz61vdkxi,RECV_ENTER,xz61vdkxi,57.470945,,,,
xz61vdkxi,RECV_EPR_START,xz61vdkxi,57.470937,,,,
zj8wf4c0s,ReceiveEPR,zj8wf4c0s,,0.001748,57.471935,,57.470187
zj8wf4c0s,RECV_EPR_START_BEFORE_CALCS,zj8wf4c0s,57.472121,,,,
zj8wf4c0s,RECV_BEFORE_MONITOR,zj8wf4c0s,57.472166,,,,
zj8wf4c0s,RECV_BEFORE_UPDATE,zj8wf4c0s,57.472407,,,,
zj8wf4c0s,RECV_BEFORE_NOTIFY,zj8wf4c0s,57.472594,,,,
zj8wf4c0s,EPR_TOTAL,zj8wf4c0s,57.472644,,,,
xz61vdkxi,ReceiveEPR,xz61vdkxi,,0.002353,57.47329,,57.470937
xz61vdkxi,RECV_EPR_START_BEFORE_CALCS,xz61vdkxi,57.473431,,,,
xz61vdkxi,RECV_BEFORE_MONITOR,xz61vdkxi,57.473675,,,,
xz61vdkxi,RECV_BEFORE_UPDATE,xz61vdkxi,57.473965,,,,
xz61vdkxi,RECV_BEFORE_NOTIFY,xz61vdkxi,57.474025,,,,
xz61vdkxi,EPR_TOTAL,xz61vdkxi,57.474041,,,,
zj8wf4c0s,RECV_TOTAL_no_plots,zj8wf4c0s,,0.007157999999996889,,57.477345,57.470187
zj8wf4c0s,RECV_TOTAL_EPR_FINAL,zj8wf4c0s,,0.007081999999996924,,57.472153,57.465071
xz61vdkxi,RECV_TOTAL_no_plots,xz61vdkxi,,0.007172000000004175,,57.478109,57.470937
zj8wf4c0s,RECV_TOTAL,zj8wf4c0s,,0.007723999999996067,,57.477911,57.470187
xz61vdkxi,RECV_TOTAL_EPR_FINAL,xz61vdkxi,,0.011609999999997456,,57.473659,57.462049
xz61vdkxi,RECV_TOTAL,xz61vdkxi,,0.015140999999999849,,57.486078,57.470937
gsdyj9uaf,ORDER_RECEIVE,gsdyj9uaf,,,,,155359.714499
yxb1xl94j,ORDER_RECEIVE,yxb1xl94j,,,,,155359.714604
gsdyj9uaf,CreateEPR_backend,gsdyj9uaf,,0.005913,19.724654,,19.718741
gsdyj9uaf,CreateEPR_notify,gsdyj9uaf,,9.4e-05,19.724861,,19.724767
gsdyj9uaf,CreateEPR_total,gsdyj9uaf,,0.006164,19.724891,,19.718727
gsdyj9uaf,SENDING,gsdyj9uaf,,,,,155359.725191
yxb1xl94j,CreateEPR_backend,yxb1xl94j,,0.006099,19.725489,,19.71939
gsdyj9uaf,ORDER_RECV_STARTING,gsdyj9uaf,,,,,155359.725553
gsdyj9uaf,ORDER_RECV_EXECUTING_AFTER_FOUND,gsdyj9uaf,,,,,155359.725733
yxb1xl94j,CreateEPR_notify,yxb1xl94j,,0.00018,19.725824,,19.725644
yxb1xl94j,CreateEPR_total,yxb1xl94j,,0.006501,19.725871,,19.71937
yxb1xl94j,SENDING,yxb1xl94j,,,,,155359.726026
yxb1xl94j,ORDER_RECV_STARTING,yxb1xl94j,,,,,155359.726247
yxb1xl94j,ORDER_RECV_EXECUTING_AFTER_FOUND,yxb1xl94j,,,,,155359.726335
gsdyj9uaf,RECV_ENTER,gsdyj9uaf,19.730747,,,,
gsdyj9uaf,RECV_EPR_START,gsdyj9uaf,19.730743,,,,
yxb1xl94j,RECV_ENTER,yxb1xl94j,19.73288,,,,
gsdyj9uaf,ReceiveEPR,gsdyj9uaf,,0.002318,19.733061,,19.730743
gsdyj9uaf,RECV_EPR_START_BEFORE_CALCS,gsdyj9uaf,19.73325,,,,
yxb1xl94j,RECV_EPR_START,yxb1xl94j,19.732873,,,,
gsdyj9uaf,RECV_BEFORE_MONITOR,gsdyj9uaf,19.733592,,,,
gsdyj9uaf,RECV_BEFORE_UPDATE,gsdyj9uaf,19.734127,,,,
gsdyj9uaf,RECV_BEFORE_NOTIFY,gsdyj9uaf,19.734244,,,,
gsdyj9uaf,EPR_TOTAL,gsdyj9uaf,19.734263,,,,
yxb1xl94j,ReceiveEPR,yxb1xl94j,,0.002214,19.735087,,19.732873
yxb1xl94j,RECV_EPR_START_BEFORE_CALCS,yxb1xl94j,19.735222,,,,
yxb1xl94j,RECV_BEFORE_MONITOR,yxb1xl94j,19.73529,,,,
yxb1xl94j,RECV_BEFORE_UPDATE,yxb1xl94j,19.735579,,,,
yxb1xl94j,RECV_BEFORE_NOTIFY,yxb1xl94j,19.735706,,,,
yxb1xl94j,EPR_TOTAL,yxb1xl94j,19.735752,,,,
gsdyj9uaf,RECV_TOTAL_no_plots,gsdyj9uaf,,0.006993000000001359,,19.737736,19.730743
gsdyj9uaf,RECV_TOTAL_EPR_FINAL,gsdyj9uaf,,0.008811000000001457,,19.733577,19.724766
gsdyj9uaf,RECV_TOTAL,gsdyj9uaf,,0.007874999999998522,,19.738618,19.730743
yxb1xl94j,RECV_TOTAL_no_plots,yxb1xl94j,,0.0075299999999991485,,19.740403,19.732873
yxb1xl94j,RECV_TOTAL_EPR_FINAL,yxb1xl94j,,0.009629999999997807,,19.735272,19.725642
yxb1xl94j,RECV_TOTAL,yxb1xl94j,,0.009104999999998142,,19.741978,19.732873
8e69c6s7y,ORDER_RECEIVE,8e69c6s7y,,,,,155362.321422
798a8gwfs,ORDER_RECEIVE,798a8gwfs,,,,,155362.321508
8e69c6s7y,CreateEPR_backend,8e69c6s7y,,0.005419,22.330835,,22.325416
8e69c6s7y,CreateEPR_notify,8e69c6s7y,,0.000166,22.331133,,22.330967
8e69c6s7y,CreateEPR_total,8e69c6s7y,,0.005781,22.331174,,22.325393
798a8gwfs,CreateEPR_backend,798a8gwfs,,0.006022,22.331329,,22.325307
8e69c6s7y,SENDING,8e69c6s7y,,,,,155362.331353
798a8gwfs,CreateEPR_notify,798a8gwfs,,0.000108,22.331509,,22.331401
798a8gwfs,CreateEPR_total,798a8gwfs,,0.006243,22.331535,,22.325292
798a8gwfs,SENDING,798a8gwfs,,,,,155362.331735
798a8gwfs,ORDER_RECV_STARTING,798a8gwfs,,,,,155362.332426
798a8gwfs,ORDER_RECV_EXECUTING_AFTER_FOUND,798a8gwfs,,,,,155362.333054
8e69c6s7y,ORDER_RECV_STARTING,8e69c6s7y,,,,,155362.334199
8e69c6s7y,ORDER_RECV_EXECUTING_AFTER_FOUND,8e69c6s7y,,,,,155362.334486
798a8gwfs,RECV_ENTER,798a8gwfs,22.339355,,,,
798a8gwfs,RECV_EPR_START,798a8gwfs,22.339351,,,,
8e69c6s7y,RECV_ENTER,8e69c6s7y,22.340032,,,,
8e69c6s7y,RECV_EPR_START,8e69c6s7y,22.340029,,,,
798a8gwfs,ReceiveEPR,798a8gwfs,,0.002045,22.341396,,22.339351
798a8gwfs,RECV_EPR_START_BEFORE_CALCS,798a8gwfs,22.341539,,,,
798a8gwfs,RECV_BEFORE_MONITOR,798a8gwfs,22.341568,,,,
798a8gwfs,RECV_BEFORE_UPDATE,798a8gwfs,22.341781,,,,
798a8gwfs,RECV_BEFORE_NOTIFY,798a8gwfs,22.341836,,,,
798a8gwfs,EPR_TOTAL,798a8gwfs,22.341852,,,,
8e69c6s7y,ReceiveEPR,8e69c6s7y,,0.002894,22.342923,,22.340029
8e69c6s7y,RECV_EPR_START_BEFORE_CALCS,8e69c6s7y,22.343039,,,,
8e69c6s7y,RECV_BEFORE_MONITOR,8e69c6s7y,22.343102,,,,
